Title,Asset_Name,Version,ASR_Class,BP_Case,ASR_Case,Date,Oil_Mbbl,Condensate_Mbbl,Gas_MMcf,NGL_Mbbl,Oil_Equivalent_MBOE,Revenue_Oil_M$US,Revenue_Condensate_M$US,Revenue_Gas_M$US,Revenue_NGL_M$US,Total_Revenue_M$US,Capex_Explo_Site_Survey_M$US,Capex_Explo_Drilling_-_Dry_Hole_M$US,Capex_Explo_Drilling_-_Success_M$US,Capex_Explo_Appraisal_Drilling_M$US,Development_Drilling_M$US,Capex_Workover_M$US,Plant_&_Euipment_M$US,Maintenance_Total_M$US,Capex_Total_M$US,Opex_Fixed_M$US,Opex_Workover_M$US,Opex_Sharing_M$US,Opex_Variable_M$US,Opex_Transportation_M$US,Opex_Treatment_M$US,Opex_Total_M$US,Epex_G&G_M$US,Epex_Seismic_M$US,Epex_G&A_M$US,Epex_Area_Fee_M$US,Opex_+_Epex_M$US,Royalty_M$US,Abandonment_M$US,Revenue_Processing_M$US,Revenue_Pipeline_M$US,Before_Tax_Cash_Flow_M$US,Tax_Paid_M$US
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2024-12-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18790977981545,0,3.18790977981545,723.900551514909,0,0,0,0,0,723.900551514909,0,0,0,0,723.900551514909,0,9948.77883442013,579.603648699311,0,-10096.2636470155,
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2025-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.255786144,0,3.255786144,840.451139663041,0,0,0,0,0,840.451139663041,0,0,0,0,840.451139663041,0,0,645.371078974081,0,-198.33584683296,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2025-02-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5095160017306,0,68.5095160017306,841.839213050486,0,0,0,0,0,841.839213050486,0,0,0,0,841.839213050486,0,0,646.436961780914,0,-263.911767271302,
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2025-03-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.79964824773761,0,9.79964824773761,843.229578953984,0,0,0,0,0,843.229578953984,0,0,0,0,843.229578953984,0,0,647.504604979862,0,-205.524622221859,
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2025-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0079453356759,0,72.0079453356759,844.62224115981,0,0,0,0,0,844.62224115981,0,0,0,0,844.62224115981,0,0,648.574011478354,0,-268.056175017132,
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2025-05-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.587276508756,0,284.587276508756,822.74046763195,0,0,0,0,0,822.74046763195,0,0,0,0,822.74046763195,0,0,649.645184188623,0,-457.682559952083,
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2025-06-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730.464843681156,0,730.464843681156,779.621665610563,0,0,0,0,0,779.621665610563,0,0,0,0,779.621665610563,0,0,644.533911849998,0,-865.552597441721,
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2025-07-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.9958621002702,0,74.9958621002702,780.909274176057,0,0,0,0,0,780.909274176057,0,0,0,0,780.909274176057,0,0,598.065197639115,0,-257.839938637213,
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2025-08-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.695899661659,0,100.695899661659,782.199009331783,0,0,0,0,0,782.199009331783,0,0,0,0,782.199009331783,0,0,599.052950936865,0,-283.841958056577,
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2025-09-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.9036008343235,0,75.9036008343235,783.490874589975,0,0,0,0,0,783.490874589975,0,0,0,0,783.490874589975,0,0,600.042335589492,0,-259.352139834807,
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2025-10-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0289618022099,0,76.0289618022099,761.314013595698,0,0,0,0,0,761.314013595698,0,0,0,0,761.314013595698,0,0,601.033354291312,0,-236.309621106595,
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2025-11-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.8445703101453,0,72.8445703101453,751.903131492485,0,0,0,0,0,751.903131492485,0,0,0,0,751.903131492485,0,0,602.02600974109,0,-222.72169206154,
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2025-12-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31542617100807,0,3.31542617100807,753.146235809225,0,0,0,0,0,753.146235809225,0,0,0,0,753.146235809225,0,9565.00450335827,596.773883232995,0,-9724.69228210551,
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2026-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635.96568342401,0,1635.96568342401,9959.81132245798,0,0,0,0,0,9959.81132245798,0,0,0,0,9959.81132245798,0,0,7768.27088996223,0,-3827.50611591976,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2027-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702.03967100428,0,1702.03967100428,10349.0215402547,0,0,0,0,0,10349.0215402547,0,0,0,0,10349.0215402547,0,0,8068.90758383354,0,-3982.15362742542,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2028-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770.78599381792,0,1770.78599381792,10753.6982277413,0,0,0,0,0,10753.6982277413,0,0,0,0,10753.6982277413,0,0,8381.42597138232,0,-4143.05825017686,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2029-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1842.35337111726,0,1842.35337111726,11174.462935485,0,0,0,0,0,11174.462935485,0,0,0,0,11174.462935485,0,0,8706.30743185418,0,-4310.5088747481,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2030-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1916.81425786136,0,1916.81425786136,11611.9464121377,0,0,0,0,0,11611.9464121377,0,0,0,0,11611.9464121377,0,0,9044.04437439849,0,-4484.71629560057,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2031-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.21374578677,0,1994.21374578677,12066.825409376,0,0,0,0,0,12066.825409376,0,0,0,0,12066.825409376,0,0,9395.14593247524,0,-4665.89322268753,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2032-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2074.78416292319,0,2074.78416292319,12539.7950666787,0,0,0,0,0,12539.7950666787,0,0,0,0,12539.7950666787,0,0,9760.14643637,0,-4854.43279323184,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2033-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2158.59344849707,0,2158.59344849707,13031.5951200785,0,0,0,0,0,13031.5951200785,0,0,0,0,13031.5951200785,0,0,10139.60169326,0,-5050.58687531562,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2034-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245.84616393565,0,2245.84616393565,13542.9836164478,0,0,0,0,0,13542.9836164478,0,0,0,0,13542.9836164478,0,0,10534.1091133343,0,-5254.72066704917,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2035-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2336.52642076321,0,2336.52642076321,14074.729408849,0,0,0,0,0,14074.729408849,0,0,0,0,14074.729408849,0,0,10944.2578163008,0,-5466.99801331139,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2036-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2430.94064425711,0,2430.94064425711,14627.651348264,0,0,0,0,0,14627.651348264,0,0,0,0,14627.651348264,0,0,11370.6679412329,0,-5687.92405128828,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2037-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2529.17401106305,0,2529.17401106305,15202.5927467646,0,0,0,0,0,15202.5927467646,0,0,0,0,15202.5927467646,0,0,11813.9902776253,0,-5917.77648020236,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2038-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631.29581084938,0,2631.29581084938,15800.443221091,0,0,0,0,0,15800.443221091,0,0,0,0,15800.443221091,0,0,12274.9017828478,0,-6156.83724909253,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2039-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2737.65749702496,0,2737.65749702496,16422.1277022818,0,0,0,0,0,16422.1277022818,0,0,0,0,16422.1277022818,0,0,12754.112858436,0,-6405.67234087077,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2040-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2848.19012717259,0,2848.19012717259,17068.5924219508,0,0,0,0,0,17068.5924219508,0,0,0,0,17068.5924219508,0,0,13252.3579211185,0,-6664.42462800495,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2041-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963.28023539055,0,2963.28023539055,17740.8445082024,0,0,0,0,0,17740.8445082024,0,0,0,0,17740.8445082024,0,0,13770.3916622728,0,-6933.73308132011,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2042-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3082.98445564681,0,3082.98445564681,18439.9153710562,0,0,0,0,0,18439.9153710562,0,0,0,0,18439.9153710562,0,0,14309.006735902,0,-7213.89309080094,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2043-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3207.5543872825,0,3207.5543872825,19166.8683628616,0,0,0,0,0,19166.8683628616,0,0,0,0,19166.8683628616,0,0,14869.0276832091,0,-7505.39506693496,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2044-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3337.14349036308,0,3337.14349036308,19922.8323208876,0,0,0,0,0,19922.8323208876,0,0,0,0,19922.8323208876,0,0,15451.3122183089,0,-7808.66359294187,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2045-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3471.94725662094,0,3471.94725662094,20708.9638765669,0,0,0,0,0,20708.9638765669,0,0,0,0,20708.9638765669,0,0,16056.7681212417,0,-8124.14301194609,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2046-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3612.24412322536,0,3612.24412322536,21526.4877496745,0,0,0,0,0,21526.4877496745,0,0,0,0,21526.4877496745,0,0,16686.3246394934,0,-8452.40723340648,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2047-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3758.17036900937,0,3758.17036900937,22376.6518681709,0,0,0,0,0,22376.6518681709,0,0,0,0,22376.6518681709,0,0,17340.9325023176,0,-8793.88973486267,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2048-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3909.98238131514,0,3909.98238131514,23260.8010437661,0,0,0,0,0,23260.8010437661,0,0,0,0,23260.8010437661,0,0,18021.5961312799,0,-9149.18729380139,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2049-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4067.9892377772,0,4067.9892377772,24180.277379926,0,0,0,0,0,24180.277379926,0,0,0,0,24180.277379926,0,0,18729.3603681399,0,-9518.90624956327,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2050-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4232.34813846362,0,4232.34813846362,25136.5005532876,0,0,0,0,0,25136.5005532876,0,0,0,0,25136.5005532876,0,0,19465.312116267,0,-9903.53657548414,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2051-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403.34508547924,0,4403.34508547924,26130.9420254712,0,0,0,0,0,26130.9420254712,0,0,0,0,26130.9420254712,0,0,20230.5820271056,0,-10303.7050838448,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2052-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4581.21378514051,0,4581.21378514051,27165.1284955675,0,0,0,0,0,27165.1284955675,0,0,0,0,27165.1284955675,0,0,21026.3598080407,0,-10719.9824726673,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2053-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4766.28316935723,0,4766.28316935723,28240.6767996006,0,0,0,0,0,28240.6767996006,0,0,0,0,28240.6767996006,0,0,21853.8606281474,0,-11153.0993408104,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2054-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4958.94226164009,0,4958.94226164009,29359.2296803287,0,0,0,0,0,29359.2296803287,0,0,0,0,29359.2296803287,0,0,22714.353199624,0,-11603.8187423447,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2055-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5159.20837814385,0,5159.20837814385,30522.5320093062,0,0,0,0,0,30522.5320093062,0,0,0,0,30522.5320093062,0,0,23609.1616020947,0,-12072.5787853554,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2056-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5367.64876045624,0,5367.64876045624,31732.3695972215,0,0,0,0,0,31732.3695972215,0,0,0,0,31732.3695972215,0,0,24539.6632353449,0,-12560.3551223329,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2057-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5584.52930033393,0,5584.52930033393,32990.6278911777,0,0,0,0,0,32990.6278911777,0,0,0,0,32990.6278911777,0,0,25507.2909641505,0,-13067.8662273611,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2058-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5810.05059387122,0,5810.05059387122,34299.270738036,0,0,0,0,0,34299.270738036,0,0,0,0,34299.270738036,0,0,26513.5353608911,0,-13595.7859710161,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2059-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6044.78608346187,0,6044.78608346187,35660.2848082537,0,0,0,0,0,35660.2848082537,0,0,0,0,35660.2848082537,0,0,27559.9470292487,0,-14145.1238624669,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2060-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6289.06258807545,0,6289.06258807545,37075.7991323835,0,0,0,0,0,37075.7991323835,0,0,0,0,37075.7991323835,0,0,28648.1796567927,0,-14716.6820636662,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2061-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6543.11455549266,0,6543.11455549266,38547.9774571269,0,0,0,0,0,38547.9774571269,0,0,0,0,38547.9774571269,0,0,29779.874087308,0,-15311.2179253115,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2062-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6807.44101571155,0,6807.44101571155,40079.142879349,0,0,0,0,0,40079.142879349,0,0,0,0,40079.142879349,0,0,30956.7751262539,0,-15929.8087688067,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2063-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7082.43113102851,0,7082.43113102851,41671.6299703574,0,0,0,0,0,41671.6299703574,0,0,0,0,41671.6299703574,0,0,32180.6988523847,0,-16573.3622490011,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2064-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7368.54177896417,0,7368.54177896417,43327.9118371432,0,0,0,0,0,43327.9118371432,0,0,0,0,43327.9118371432,0,0,33453.5345016751,0,-17242.9191144323,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2065-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7666.27590162494,0,7666.27590162494,45050.5690096076,0,0,0,0,0,45050.5690096076,0,0,0,0,45050.5690096076,0,0,34777.2474202278,0,-17939.5974910047,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2066-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7976.07318815947,0,7976.07318815947,46842.2770417727,0,0,0,0,0,46842.2770417727,0,0,0,0,46842.2770417727,0,0,36153.8821372093,0,-18664.4680927228,0
Total Proved,Non-Producing Assets,ASR20,n/a,LOW,n/a,2067-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8298.27169638883,0,8298.27169638883,48705.7921077393,0,0,0,0,0,48705.7921077393,0,0,0,0,48705.7921077393,0,0,37585.5655699216,0,-19418.4982342064,0
Total Proved,P&A,ASR20,n/a,LOW,n/a,2021-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035.8866,0,0,-1035.8866,0
Total Proved,P&A,ASR20,n/a,LOW,n/a,2024-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3492.2357712,0,0,-3492.2357712,0
Total Proved,P&A,ASR20,n/a,LOW,n/a,2025-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3520.00571184,0,0,-3520.00571184,0
Total Proved,P&A,ASR20,n/a,LOW,n/a,2026-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19145.254716553,0,0,-19145.254716553,0
Total Proved,P&A,ASR20,n/a,LOW,n/a,2027-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13479.4487142296,0,0,-13479.4487142296,0
Total Proved,P&A,ASR20,n/a,LOW,n/a,2028-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4122.95719597001,0,0,-4122.95719597001,0
Total Proved,P&A,ASR20,n/a,LOW,n/a,2029-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6624.89296165909,0,0,-6624.89296165909,0
Total Proved,P&A,ASR20,n/a,LOW,n/a,2030-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11075.119672199,0,0,-11075.119672199,0
Total Proved,P&A,ASR20,n/a,LOW,n/a,2032-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6010.26661571719,0,0,-6010.26661571719,0
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2021-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658610933333333,0.658610933333333,5.13163542925926,0,0,0,0,0,5.13163542925926,0,0,0,0,5.13163542925926,0,0,0,64.740936917963,58.9506905553704,0
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2021-02-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13163542925926,0,0,0,0,0,5.13163542925926,0,0,0,0,5.13163542925926,0,0,0,64.740936917963,59.6093014887037,
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2021-03-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13163542925926,0,0,0,0,0,5.13163542925926,0,0,0,0,5.13163542925926,0,0,0,64.740936917963,59.6093014887037,
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2021-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13163542925926,0,0,0,0,0,5.13163542925926,0,0,0,0,5.13163542925926,0,0,0,64.740936917963,59.6093014887037,
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2021-05-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13163542925926,0,0,0,0,0,5.13163542925926,0,0,0,0,5.13163542925926,0,0,0,64.740936917963,59.6093014887037,
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2021-06-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13163542925926,0,0,0,0,0,5.13163542925926,0,0,0,0,5.13163542925926,0,0,0,64.740936917963,59.6093014887037,
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2021-07-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13163542925926,0,0,0,0,0,5.13163542925926,0,0,0,0,5.13163542925926,0,0,0,64.740936917963,59.6093014887037,
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2021-08-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13163542925926,0,0,0,0,0,5.13163542925926,0,0,0,0,5.13163542925926,0,0,0,64.740936917963,59.6093014887037,
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2021-09-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13163542925926,0,0,0,0,0,5.13163542925926,0,0,0,0,5.13163542925926,0,0,0,64.740936917963,59.6093014887037,
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2021-10-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13163542925926,0,0,0,0,0,5.13163542925926,0,0,0,0,5.13163542925926,0,0,0,64.740936917963,59.6093014887037,
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2021-11-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13163542925926,0,0,0,0,0,5.13163542925926,0,0,0,0,5.13163542925926,0,0,0,64.740936917963,59.6093014887037,
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2021-12-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13163542925926,0,0,0,0,0,5.13163542925926,0,0,0,0,5.13163542925926,0,0,0,64.740936917963,59.6093014887037,
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2022-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645685928888889,0.645685928888889,1.46356753592593,0,0,0,0,0,1.46356753592593,0,0,0,0,1.46356753592593,0,0,0,57.8916519224074,55.7823984575926,0
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2022-02-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46598473670236,0,0,0,0,0,1.46598473670236,0,0,0,0,1.46598473670236,0,0,0,57.9872646922597,56.5212799555574,
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2022-03-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4684059296824,0,0,0,0,0,1.4684059296824,0,0,0,0,1.4684059296824,0,0,0,58.083035374375,56.6146294446926,
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47083112145949,0,0,0,0,0,1.47083112145949,0,0,0,0,1.47083112145949,0,0,0,58.1789642295581,56.7081331080986,
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2022-05-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47326031863797,0,0,0,0,0,1.47326031863797,0,0,0,0,1.47326031863797,0,0,0,58.2750515190447,56.8017912004067,
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2022-06-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4756935278331,0,0,0,0,0,1.4756935278331,0,0,0,0,1.4756935278331,0,0,0,58.371297504502,56.8956039766689,
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2022-07-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47813075567103,0,0,0,0,0,1.47813075567103,0,0,0,0,1.47813075567103,0,0,0,58.4677024480292,56.9895716923582,
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2022-08-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48057200878889,0,0,0,0,0,1.48057200878889,0,0,0,0,1.48057200878889,0,0,0,58.5642666121586,57.0836946033698,
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2022-09-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48301729383475,0,0,0,0,0,1.48301729383475,0,0,0,0,1.48301729383475,0,0,0,58.6609902598559,57.1779729660212,
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2022-10-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48546661746767,0,0,0,0,0,1.48546661746767,0,0,0,0,1.48546661746767,0,0,0,58.7578736545212,57.2724070370536,
Total Proved,Pipeline NO,ASR20,n/a,LOW,n/a,2022-11-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48791998635771,0,0,0,0,0,1.48791998635771,0,0,0,0,1.48791998635771,0,0,0,58.8549170599896,57.3669970736319,
